block,plot,transect,subtransect,date,species,cover_start_m,cover_end_m,avg_height_cm,cover_length,species_name,condition,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,GF,0.5,1,0,0.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,SAL,1,1.5,50,0.5,Salix spp,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,CECO,1.5,3,0,1.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,BG,3,3.5,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,DWD,3.5,4.5,0,1,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,CECO,4.5,5.5,25,1,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,GF,5.5,6.25,0,0.75,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,DWD,6.25,6.75,0,0.5,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,GF,6.75,7.25,0,0.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,CECO,7.25,8.75,25,1.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,GF,8.75,9,0,0.25,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,BG,9,9.5,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,GF,9.5,10,25,0.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,CECO,10,11,25,1,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,GF,11,15.25,25,4.25,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,CECO,15.25,21,175,5.75,Ceanothus cordulatus,DEAD,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,BG,21,21.5,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,CECO,21.5,23.25,25,1.75,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,CECO,23.25,23.75,0,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,BG,23.75,24.25,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,CECO,24.25,24.75,0,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,BG,24.75,25.75,0,1,Bare ground,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,G,25.75,26.25,0,0.5,Grass,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,CECO,26.25,27,50,0.75,Ceanothus cordulatus,DEAD,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,GF,27,28.75,0,1.75,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:1,2019-08-01,SAM,28.75,30,75,1.25,Sambucus spp,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,DWD,0,1.25,0,1.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,CECO,1.25,4.25,25,3,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,DWD,4.25,4.5,0,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,GF,4.5,5,25,0.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,CECO,5,7.75,25,2.75,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,DWD,7.75,9,25,1.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,GF,9,11.5,25,2.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,SAL,11.5,11.75,50,0.25,Salix spp,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,CECO,11.75,12,0,0.25,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,GF,12,12.5,0,0.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,CECO,12.5,12.75,25,0.25,Ceanothus cordulatus,DEAD,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,GF,12.75,13.5,0,0.75,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,SAL,13.5,14,50,0.5,Salix spp,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,GF,14,15.25,50,1.25,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,CEPR,15.25,15.75,0,0.5,Ceanothus prostratus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,DWD,15.75,16.25,50,0.5,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,GF,16.25,16.5,0,0.25,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,SAL,16.5,17.25,50,0.75,Salix spp,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,BG,17.25,18.5,0,1.25,Bare ground,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,GF,18.5,23.5,0,5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,SAL,23.5,24.25,25,0.75,Salix spp,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,GF,24.25,29.5,0,5.25,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:2,2019-08-01,CEVE,29.5,30,75,0.5,Ceanothus velutinus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,CECO,0,0.25,50,0.25,Ceanothus cordulatus,DEAD,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,GF,0.25,1.75,25,1.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,DWD,1.75,2,0,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,GF,2,3.75,25,1.75,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,DWD,3.75,4,0,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,CECO,4,4.5,0,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,GF,4.5,5.5,25,1,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,DWD,5.5,6.5,0,1,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,GF,6.5,7.25,0,0.75,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,DWD,7.25,7.75,25,0.5,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,GF,7.75,9.5,0,1.75,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,DWD,9.5,10.5,50,1,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,CECO,10.5,13,75,2.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,GF,13,17.25,25,4.25,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,CECO,17.25,17.75,25,0.5,Ceanothus cordulatus,DEAD,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,BG,17.75,18,0,0.25,Bare ground,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,GF,18,20.75,0,2.75,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,DWD,20.75,21.25,0,0.5,Down woody debris,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,CECO,21.25,21.75,25,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,BG,21.75,22,0,0.25,Bare ground,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,CECO,22,24.25,25,2.25,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:N,E3:EN:N:3,2019-08-01,GF,24.25,30,0,5.75,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,F,0,3,0,3,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,DWD,3,3.25,0,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,F,3.25,3.5,0,0.25,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,DWD,3.5,4.25,0,0.75,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,F,4.25,5.25,0,1,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,DWD,5.25,6.75,0,1.5,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,SYMO,6.75,7.25,0,0.5,Symphoricarpos mollis,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,DWD,7.25,7.5,0,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,CECO,7.5,8.25,0,0.75,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,F,8.25,8.5,0,0.25,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,DWD,8.5,8.75,0,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,F,8.75,9,0,0.25,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,CECO,9,10.5,0,1.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,DWD,10.5,11.75,0,1.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,CECO,11.75,14,50,2.25,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,F,14,14.5,0,0.5,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,L,14.5,15.25,0,0.75,Litter,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,F,15.25,15.5,0,0.25,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,CECO,15.5,16.25,0,0.75,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,DWD,16.25,16.5,0,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,F,16.5,18.75,0,2.25,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,L,18.75,19.5,0,0.75,Litter,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,CECO,19.5,20,0,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,F,20,21,0,1,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,DWD,21,21.5,0,0.5,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,CECO,21.5,21.75,0,0.25,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,L,21.75,22.5,0,0.75,Litter,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,CECO,22.5,23,0,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,G,23,24.25,25,1.25,Grass,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,DWD,24.25,25,0,0.75,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,BG,25,25.25,0,0.25,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,DWD,25.25,25.5,25,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:1,2019-08-01,BG,25.5,30,0,4.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,BG,0,1.5,0,1.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,DWD,1.5,4.25,75,2.75,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,CECO,4.25,4.75,0,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,DWD,4.75,5.5,0,0.75,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,F,5.5,7.5,25,2,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,BG,7.5,8,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,CECO,8,8.5,0,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,BG,8.5,9,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,CECO,9,9.5,25,0.5,Ceanothus cordulatus,DEAD,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,CECO,9.5,11,75,1.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,ARPA,11,12,100,1,Arctostaphylos patula,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,CECO,12,12.25,0,0.25,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,F,12.25,14,25,1.75,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,DWD,14,15.75,25,1.75,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,F,15.75,16.75,25,1,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,CECO,16.75,17.25,0,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,DWD,17.25,18,0,0.75,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,F,18,18.5,25,0.5,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,CECO,18.5,19.5,0,1,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,F,19.5,20.5,125,1,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,CECO,20.5,21.75,0,1.25,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,DWD,21.75,22.25,0,0.5,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,CECO,22.25,24,0,1.75,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,G,24,24.5,25,0.5,Grass,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,F,24.5,24.75,25,0.25,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,BG,24.75,25,0,0.25,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,DWD,25,26.25,0,1.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,GF,26.25,27,25,0.75,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,DWD,27,27.5,0,0.5,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,G,27.5,28,25,0.5,Grass,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,CECO,28,28.25,0,0.25,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,DWD,28.25,29,0,0.75,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:2,2019-08-01,G,29,30,25,1,Grass,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,GF,0,2.25,0,2.25,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,CECO,2.25,2.5,0,0.25,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,DWD,2.5,2.75,0,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,BG,2.75,3.75,0,1,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,CECO,3.75,5,0,1.25,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,GF,5,5.5,0,0.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,BG,5.5,6,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,GF,6,8.75,0,2.75,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,DWD,8.75,9,0,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,CECO,9,9.25,0,0.25,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,GF,9.25,13.75,0,4.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,DWD,13.75,15.75,0,2,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,F,15.75,16.5,25,0.75,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,DWD,16.5,17.5,0,1,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,GF,17.5,18,0,0.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,BG,18,18.5,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,DWD,18.5,18.75,0,0.25,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,F,18.75,19,0,0.25,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,CECO,19,19.5,50,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,BG,19.5,19.75,0,0.25,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,F,19.75,20,0,0.25,Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,L,20,20.25,0,0.25,Litter,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,GF,20.25,24.75,25,4.5,Grass/Forb,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,BG,24.75,25.25,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,CECO,25.25,25.5,0,0.25,Ceanothus cordulatus,DEAD,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,BG,25.5,26,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,CECO,26,26.5,0,0.5,Ceanothus cordulatus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,G,26.5,27.5,0,1,Grass,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,BG,27.5,28,0,0.5,Bare ground,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,DWD,28,28.75,0,0.75,Down woody debris,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,CEPR,28.75,29,0,0.25,Ceanothus prostratus,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,G,29,29.75,0,0.75,Grass,LIVE,
E3,E3:EN,E3:EN:S,E3:EN:S:3,2019-08-01,DWD,29.75,30,0,0.25,Down woody debris,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,GF,0.00,5.75,25,5.75,Grass/Forb,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,BG,5.75,8.25,0,2.50,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,DWD,8.25,8.75,0,0.50,Down woody debris,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,BG,8.75,11.25,0,2.50,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,DWD,11.25,11.75,0,0.50,Down woody debris,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,GF,11.75,12.50,25,0.75,Grass/Forb,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,BG,12.50,13.00,0,0.50,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,GF,13.00,16.25,25,3.25,Grass/Forb,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,BG,16.25,17.00,0,0.75,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,CECO,17.00,17.50,25,0.50,Ceanothus cordulatus,DEAD,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,GF,17.50,19.25,25,1.75,Grass/Forb,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,BG,19.25,22.50,0,3.25,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,G,22.50,24.00,25,1.50,Grass,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,BG,24.00,26.25,0,2.25,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,GF,26.25,27.25,25,1.00,Grass/Forb,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,BG,27.25,28.00,0,0.75,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,DWD,28.00,28.50,0,0.50,Down woody debris,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,CECO,28.50,29.00,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,BG,29.00,29.50,0,0.50,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:1,2019-08-03,CECO,29.50,30.00,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,CECO,0.00,0.50,0,0.50,Ceanothus cordulatus,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,CEPR,0.50,0.75,0,0.25,Ceanothus prostratus,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,BG,0.75,3.75,0,3.00,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,DWD,3.75,4.00,0,0.25,Down woody debris,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,BG,4.00,6.75,0,2.75,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,GF,6.75,10.50,0,3.75,Grass/Forb,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,BG,10.50,11.00,0,0.50,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,G,11.00,11.25,0,0.25,Grass,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,BG,11.25,11.75,0,0.50,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,DWD,11.75,12.50,0,0.75,Down woody debris,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,GF,12.50,14.00,0,1.50,Grass/Forb,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,BG,14.00,15.25,0,1.25,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,ARPA,15.25,15.50,0,0.25,Arctostaphylos patula,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,BG,15.50,16.50,0,1.00,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,G,16.50,17.50,0,1.00,Grass,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,BG,17.50,18.00,0,0.50,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,ARPA,18.00,18.50,0,0.50,Arctostaphylos patula,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,BG,18.50,19.00,0,0.50,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,DWD,19.00,20.00,0,1.00,Down woody debris,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,ARPA,20.00,20.25,0,0.25,Arctostaphylos patula,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,G,20.25,20.75,0,0.50,Grass,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,DWD,20.75,22.25,0,1.50,Down woody debris,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,CECO,22.25,22.50,0,0.25,Ceanothus cordulatus,DEAD,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,DWD,22.50,27.75,0,5.25,Down woody debris,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,BG,27.75,29.00,0,1.25,Bare ground,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:2,2019-08-03,G,29.00,30.00,0,1.00,Grass,LIVE,
E4,E4:CG,E4:CG:M,E4:CG:M:3,2019-08-03,SAL,0.00,7.00,0,7.00,Salix spp,LIVE,
