"block","plot","transect","subtransect","date","species","cover_start_m","cover_end_m","avg_height_m","cover_length","species_name"
"E3","E3:EH","E3:EH:N","E3:EH:N:1","2017-07-18","PREM",5.25,4.75,1,0.5,"Prunus emarginata"
"E3","E3:EH","E3:EH:N","E3:EH:N:1","2017-07-18","CECO",4.75,0,1.25,4.75,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:N","E3:EH:N:2","2017-07-18","CECO",30,24.5,0.75,5.5,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:N","E3:EH:N:2","2017-07-18","ARPA",24.5,24.25,0.75,0.25,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:N","E3:EH:N:2","2017-07-18","CECO",24.25,8.75,1,15.5,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:N","E3:EH:N:2","2017-07-18","PREM",8.75,6.25,2,2.5,"Prunus emarginata"
"E3","E3:EH","E3:EH:N","E3:EH:N:2","2017-07-18","CECO",6.25,5.25,0.5,1,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:N","E3:EH:N:2","2017-07-18","AMUT",5.25,3.5,1.5,1.75,"Amelanchier utahensis"
"E3","E3:EH","E3:EH:N","E3:EH:N:2","2017-07-18","CECO",3.5,0,0.75,3.5,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","POAZ",30,24.5,0,5.5,"Poaceae spp"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","CEPR",24.5,24.25,0,0.25,"Ceanothus prostratus"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","DWD",24.25,22.25,0,2,"Down woody debris"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","CECO",22.25,20.25,0.5,2,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","ARPA",20.25,19.75,0.5,0.5,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","CECO",19.75,5.75,0.75,14,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","ARPA",5.75,5,1,0.75,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","CECO",5,4.5,0.75,0.5,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","ARPA",4.5,3.5,1,1,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","CEVE",3.5,3,1.25,0.5,"Ceanothus velutinus"
"E3","E3:EH","E3:EH:N","E3:EH:N:3","2017-07-18","CECO",3,0,1,3,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","CECO",26.75,30,1,3.25,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","PREM",25.5,26.75,1.5,1.25,"Prunus emarginata"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","CECO",24.5,25.5,0.5,1,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","PREM",23.75,24.5,1.25,0.75,"Prunus emarginata"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","CECO",13,23.75,0.75,10.75,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","PREM",12,13,1.5,1,"Prunus emarginata"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","CEVE",10.75,12,1.25,1.25,"Ceanothus velutinus"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","CECO",7.25,10.75,1,3.5,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","AMUT",6.25,7.25,0.75,1,"Amelanchier utahensis"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","CECO",5,6.25,0.5,1.25,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","ARPA",4.25,5,0.75,0.75,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","CECO",4,4.25,0.75,0.25,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","ARPA",3.5,4,0.75,0.5,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","CECO",2.75,3.5,0.5,0.75,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","AMUT",2.25,2.75,1,0.5,"Amelanchier utahensis"
"E3","E3:EH","E3:EH:S","E3:EH:S:1","2017-07-18","CECO",0,2.25,1,2.25,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","CECO",0,0.25,0.5,0.25,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","CEVE",0.25,4.25,1.5,4,"Ceanothus velutinus"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","CECO",4.25,4.75,0.75,0.5,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","DWD",4.75,6,0.5,1.25,"Down woody debris"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","CECO",6,8,1,2,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","PREM",8,9,1,1,"Prunus emarginata"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","CECO",9,14.5,0.75,5.5,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","ARPA",14.5,15,0.75,0.5,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","CECO",15,27.5,0.75,12.5,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","CEVE",27.5,29.25,1,1.75,"Ceanothus velutinus"
"E3","E3:EH","E3:EH:S","E3:EH:S:2","2017-07-18","CECO",29.25,30,0.75,0.75,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","CECO",30,24.75,0.5,5.25,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","ARPA",24.75,24.25,0.25,0.5,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","CECO",24.25,23.25,0.25,1,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","ARPA",23.25,23,0.75,0.25,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","CECO",23,9.75,0.25,13.25,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","ARPA",9.75,9.25,0.25,0.5,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","CECO",9.25,8.75,0.5,0.5,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","ARPA",8.75,8.5,0.5,0.25,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","CECO",8.5,6.25,0.25,2.25,"Ceanothus cordulatus"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","ARPA",6.25,4.75,1.5,1.5,"Arctostaphylos patula"
"E3","E3:EH","E3:EH:S","E3:EH:S:3","2017-07-18","CECO",4.75,0,1,4.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CECO",30,24.25,0.75,5.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","BG",24.25,24,0,0.25,"Bare ground"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CECO",24,22.5,0.75,1.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CEVE",22.5,22,1.25,0.5,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CECO",22,16.5,1.25,5.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CEVE",16.5,15.75,1.25,0.75,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CECO",15.75,10.75,1.5,5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CEVE",10.75,3.5,1.5,7.25,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CECO",3.5,3,1,0.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CEVE",3,2.25,1,0.75,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CECO",2.25,1.75,0.5,0.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:1","2017-07-19","CEVE",1.75,0,1,1.75,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","CECO",28,30,0.25,2,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","BG",24.25,28,0,3.75,"Bare ground"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","ARPA",23.75,24.25,0.25,0.5,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","CECO",18.75,23.75,0.75,5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","RIBES",18,18.75,0.75,0.75,"Ribes spp"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","CECO",13,18,0.5,5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","DWD",12.5,13,0,0.5,"Down woody debris"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","SAME",11.75,12.5,1.5,0.75,"Sambucus mexicana"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","CECO",11.25,11.75,0.5,0.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","ARPA",9.5,11.25,1,1.75,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","CECO",5,9.5,0.25,4.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","CEVE",4.25,5,1,0.75,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:M","E3:EN:M:2","2017-07-19","CECO",0,4.25,1,4.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","BG",25.5,30,0,4.5,"Bare ground"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CECO",23.5,25.5,0.25,2,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","ARPA",22.25,23.5,0.75,1.25,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CECO",21.25,22.25,0.75,1,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","ARPA",21,21.25,0.75,0.25,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CECO",19.75,21,1,1.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","DWD",19.25,19.75,0.5,0.5,"Down woody debris"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CECO",17.5,19.25,0.5,1.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","ARPA",17.25,17.5,0.75,0.25,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CECO",14.5,17.25,0.75,2.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CEVE",13.5,14.5,1.5,1,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CECO",12.5,13.5,0.75,1,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CEVE",11,12.5,1.25,1.5,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CECO",7.75,11,0.5,3.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","BG",7,7.75,0,0.75,"Bare ground"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CEPR",6.5,7,0,0.5,"Ceanothus prostratus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","RIBES",6,6.5,1,0.5,"Ribes spp"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","DWD",5.5,6,0.25,0.5,"Down woody debris"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","ARPA",4.5,5.5,0.75,1,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CECO",3.25,4.5,0.5,1.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","DWD",2,3.25,0,1.25,"Down woody debris"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","CECO",0.25,2,0.5,1.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:M","E3:EN:M:3","2017-07-19","ARPA",0,0.25,0.5,0.25,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","CECO",30,25,1.25,5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","CEVE",25,23.5,1.5,1.5,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","CECO",23.5,20.5,0.75,3,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","ARPA",20.5,18.75,1.5,1.75,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","CECO",18.75,18.25,1.25,0.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","ARPA",18.25,17,1.5,1.25,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","CECO",17,12,1.75,5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","CEVE",12,10,1.5,2,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","CECO",10,6.25,1.25,3.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","CEVE",6.25,5.25,1.25,1,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:N","E3:EN:N:1","2017-07-19","CECO",5.25,0,1.25,5.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","CECO",30,22.5,0.5,7.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","ARPA",22.5,22.25,0.75,0.25,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","CECO",22.75,19.75,0.75,3,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","ARPA",19.75,18.25,1,1.5,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","CECO",18.5,17.75,0.75,0.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","ARPA",17.75,17.5,0.75,0.25,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","RIBES",17.5,17,0.5,0.5,"Ribes spp"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","PREM",17,16.25,1.25,0.75,"Prunus emarginata"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","CEPR",16.25,16,0,0.25,"Ceanothus prostratus"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","CECO",16,15,0.5,1,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","PREM",15,14,1.25,1,"Prunus emarginata"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","CECO",14,12.75,0.25,1.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","SAME",12.75,12.5,0.75,0.25,"Sambucus mexicana"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","CECO",12.5,11.75,0.25,0.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","PREM",11.75,11.25,0.75,0.5,"Prunus emarginata"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","ARPA",11.25,11,0.5,0.25,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","CECO",11,4.25,0.75,6.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","ARPA",4.25,3.25,1,1,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","CECO",3.25,1,0.75,2.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","ARPA",1,0.25,1,0.75,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:N","E3:EN:N:2","2017-07-19","CECO",0.25,0,1,0.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","CECO",30,28.75,0.25,1.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","PREM",28.75,27.25,2,1.5,"Prunus emarginata"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","DWD",27.25,26.5,0,0.75,"Down woody debris"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","PREM",26.5,25.5,1.5,1,"Prunus emarginata"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","DWD",25.5,24.75,0,0.75,"Down woody debris"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","BG",24.75,24,0,0.75,"Bare ground"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","CECO",24,21,0.5,3,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","BG",21,20.25,0,0.75,"Bare ground"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","CECO",20.25,17,0.25,3.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","BG",17,16.5,0,0.5,"Bare ground"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","RIBES",16.5,16,0.75,0.5,"Ribes spp"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","CECO",16,13.75,0.75,2.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","ARPA",13.75,13.25,0.5,0.5,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","CECO",13.25,9.75,0.25,3.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","DWD",9.75,7.5,0,2.25,"Down woody debris"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","CECO",7.5,5.25,0.25,2.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","BG",5.25,4.5,0,0.75,"Bare ground"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","DWD",4.5,4,0.5,0.5,"Down woody debris"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","CECO",4,0.5,0.5,3.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:N","E3:EN:N:3","2017-07-19","CEVE",0.5,0,0.75,0.5,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:S","E3:EN:S:1","2017-07-19","CECO",21.5,30,1.5,8.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:1","2017-07-19","RIBES",20.75,21.5,1.5,0.75,"Ribes spp"
"E3","E3:EN","E3:EN:S","E3:EN:S:1","2017-07-19","CEVE",19.5,20.75,1,1.25,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:S","E3:EN:S:1","2017-07-19","CECO",10.75,19.5,1.75,8.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:1","2017-07-19","ARPA",9,10.75,1.25,1.75,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:S","E3:EN:S:1","2017-07-19","CECO",5,9,1,4,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:1","2017-07-19","ARPA",4.5,5,1,0.5,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:S","E3:EN:S:1","2017-07-19","CECO",0,1,0.75,1,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","CECO",30,21,0.75,9,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","CEVE",21,20.5,1,0.5,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","CECO",20.5,15,0.75,5.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","ARPA",15,14.5,1,0.5,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","CECO",14.5,12,0.75,2.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","RIBES",12,11.75,1.5,0.25,"Ribes spp"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","CECO",11.75,6,1,5.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","ARPA",6,5.5,0.5,0.5,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","CECO",5.5,4.5,0.5,1,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","CEVE",4.5,3.25,1,1.25,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","CECO",3.25,1.75,0.25,1.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","ARPA",1.75,1.25,1.5,0.5,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:S","E3:EN:S:2","2017-07-19","CECO",1.25,0,1,1.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","CECO",29.25,30,0.25,0.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","BG",28.75,29.25,0,0.5,"Bare ground"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","DWD",28.25,28.75,0,0.5,"Down woody debris"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","CECO",28,28.25,0.25,0.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","DWD",27.25,28,0.25,0.75,"Down woody debris"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","CECO",21,27.25,0.5,6.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","BG",20,21,0,1,"Bare ground"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","CECO",17.25,20,0.25,2.75,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","ARPA",17,17.25,0.5,0.25,"Arctostaphylos patula"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","CECO",15,17,0.5,2,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","DWD",14.5,15,0.25,0.5,"Down woody debris"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","CECO",12.25,14.5,0.5,2.25,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","CEVE",12,12.25,0.5,0.25,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","CECO",7.5,12,0.5,4.5,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","CEVE",7,7.5,0.5,0.5,"Ceanothus velutinus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","CECO",1,7,0.25,6,"Ceanothus cordulatus"
"E3","E3:EN","E3:EN:S","E3:EN:S:3","2017-07-19","ARPA",0,1,0.75,1,"Arctostaphylos patula"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","CECO",30,26,0.75,4,"Ceanothus cordulatus"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","POAZ",26,25.25,0,0.75,"Poaceae spp"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","CECO",25.25,14.5,0.75,10.75,"Ceanothus cordulatus"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","DWD",14.5,14.25,1,0.25,"Down woody debris"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","CECO",14.25,13.5,0.5,0.75,"Ceanothus cordulatus"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","DWD",13.5,12.75,0.25,0.75,"Down woody debris"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","CECO",12.75,10,0.5,2.75,"Ceanothus cordulatus"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","POAZ",10,9.25,0,0.75,"Poaceae spp"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","CECO",9.25,7.25,0.75,2,"Ceanothus cordulatus"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","POAZ",7.25,6.75,0,0.5,"Poaceae spp"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","DWD",6.75,6.5,0.25,0.25,"Down woody debris"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","CECO",6.5,1.5,0.5,5,"Ceanothus cordulatus"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","DWD",1.5,0.75,0.25,0.75,"Down woody debris"
"E4","E4:CG","E4:CG:M","E4:CG:M:1","2018-05-30","CECO",0.75,0,0.25,0.75,"Ceanothus cordulatus"
"E4","E4:CG","E4:CG:M","E4:CG:M:2","2018-05-30","POAZ",30,28.25,0.25,1.75,"Poaceae spp"
"E4","E4:CG","E4:CG:M","E4:CG:M:2","2018-05-30","WYMO",28.25,27.75,0.25,0.5,"Wyethia mollis"
