"","time","treatment","planting","followup","block","plot","transect","patch_id","cover_type","avg_height_cm","cover_length","fire_type"
"3291","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00152","fuel",0,1.75,"low"
"3292","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00153","forb",0,3,"low"
"3293","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00154","bare",0,1.25,"none"
"3294","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00155","shrub",25,1.5,"high"
"3295","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00156","fuel",75,1.25,"low"
"3296","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00157","bare",0,6.5,"none"
"3297","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00158","fuel",25,1.25,"low"
"3298","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00159","bare",0,4.25,"none"
"3299","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00160","shrub",83.3333333333333,1.5,"high"
"3300","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00161","fuel",0,1,"low"
"3301","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00162","bare",0,3,"none"
"3302","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00163","fuel",0,0.75,"low"
"3303","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00164","shrub",0,0.5,"low"
"3304","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00165","forb",0,0.25,"low"
"3305","post","EG","E","G","E3","E3:EG","E3:EG:S","post:E3:EG:S:00166","fuel",0,1,"low"
"3306","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00079","bare",0,1.75,"none"
"3307","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00080","fuel",0,0.5,"low"
"3308","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00081","bare",0,6,"none"
"3309","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00082","shrub",25,0.25,"high"
"3310","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00083","grass",25,0.25,"low"
"3311","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00084","shrub",25,0.5,"high"
"3312","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00085","bare",0,1,"none"
"3313","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00086","forb",25,0.25,"low"
"3314","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00087","fuel",0,0.5,"low"
"3315","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00088","bare",0,10.25,"none"
"3316","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00089","fuel",0,0.25,"low"
"3317","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00090","bare",0,1.25,"none"
"3318","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00091","shrub",0,0.25,"low"
"3319","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00092","bare",0,3.75,"none"
"3320","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00093","forb",0,2.25,"low"
"3321","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00094","bare",0,2,"none"
"3322","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00095","fuel",0,1.75,"low"
"3323","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00096","bare",0,7.5,"none"
"3324","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00097","fuel",0,1.5,"low"
"3325","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00098","bare",0,3.5,"none"
"3326","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00099","shrub",0,0.75,"low"
"3327","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00100","bare",0,2,"none"
"3328","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00101","forb",0,0.25,"low"
"3329","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00102","bare",0,0.5,"none"
"3330","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00103","fuel",0,0.25,"low"
"3331","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00104","bare",0,3,"none"
"3332","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00105","shrub",0,0.25,"low"
"3333","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00106","bare",0,0.75,"none"
"3334","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00107","forb",0,1,"low"
"3335","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00108","fuel",0,0.25,"low"
"3336","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00109","bare",0,1.75,"none"
"3337","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00110","fuel",0,0.25,"low"
"3338","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00111","bare",0,3,"none"
"3339","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00112","forb",0,0.25,"low"
"3340","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00113","shrub",25,0.5,"high"
"3341","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00114","bare",0,0.5,"none"
"3342","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00115","fuel",0,0.5,"low"
"3343","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00116","bare",0,1.75,"none"
"3344","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00117","fuel",0,0.5,"low"
"3345","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00118","bare",0,2.75,"none"
"3346","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00119","shrub",25,0.25,"high"
"3347","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00120","fuel",0,0.25,"low"
"3348","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00121","forb",25,0.5,"low"
"3349","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00122","bare",0,3.5,"none"
"3350","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00123","shrub",25,0.5,"high"
"3351","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00124","fuel",0,1.5,"low"
"3352","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00125","forb",25,2,"low"
"3353","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00126","shrub",0,0.75,"low"
"3354","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00127","bare",0,0.75,"none"
"3355","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00128","shrub",0,1,"low"
"3356","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00129","bare",0,1,"none"
"3357","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00130","fuel",0,0.25,"low"
"3358","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00131","shrub",0,0.25,"low"
"3359","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00132","bare",0,1.5,"none"
"3360","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00133","forb",0,0.5,"low"
"3361","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00134","shrub",0,0.25,"low"
"3362","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00135","bare",0,1,"none"
"3363","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00136","fuel",0,0.25,"low"
"3364","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00137","bare",0,0.75,"none"
"3365","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00138","forb",25,0.75,"low"
"3366","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00139","bare",0,0.25,"none"
"3367","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00140","fuel",0,0.5,"low"
"3368","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00141","bare",0,2.25,"none"
"3369","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00142","forb",25,2.75,"low"
"3370","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00143","fuel",0,0.25,"low"
"3371","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00144","shrub",0,0.25,"low"
"3372","post","EG","E","G","E4","E4:EG","E4:EG:M","post:E4:EG:M:00145","forb",25,0.25,"low"
"3373","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00146","fuel",0,0.75,"low"
"3374","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00147","bare",0,2.75,"none"
"3375","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00148","shrub",0,0.25,"low"
"3376","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00149","bare",0,4,"none"
"3377","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00150","shrub",0,0.75,"low"
"3378","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00151","forb",0,3,"low"
"3379","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00152","shrub",0,0.5,"low"
"3380","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00153","forb",0,1.25,"low"
"3381","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00154","bare",0,1.25,"none"
"3382","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00155","forb",25,6.5,"low"
"3383","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00156","shrub",25,1.75,"high"
"3384","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00157","forb",0,1.75,"low"
"3385","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00158","shrub",0,0.5,"low"
"3386","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00159","bare",0,2.5,"none"
"3387","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00160","forb",0,5.75,"low"
"3388","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00161","bare",0,3.5,"none"
"3389","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00162","forb",0,1.25,"low"
"3390","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00163","bare",0,3.5,"none"
"3391","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00164","forb",0,3,"low"
"3392","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00165","bare",0,1.75,"none"
"3393","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00166","shrub",0,1,"low"
"3394","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00167","bare",0,1.5,"none"
"3395","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00168","shrub",0,1.25,"low"
"3396","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00169","bare",0,3.5,"none"
"3397","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00170","shrub",0,2.5,"low"
"3398","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00171","bare",0,2.25,"none"
"3399","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00172","fuel",0,0.75,"low"
"3400","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00173","forb",50,1,"low"
"3401","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00174","shrub",0,0.5,"low"
"3402","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00175","forb",0,3,"low"
"3403","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00176","fuel",0,0.5,"low"
"3404","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00177","shrub",25,0.5,"high"
"3405","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00178","forb",25,2.75,"low"
"3406","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00179","shrub",0,0.75,"low"
"3407","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00180","forb",0,3,"low"
"3408","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00181","shrub",25,1.25,"high"
"3409","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00182","fuel",75,0.5,"low"
"3410","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00183","bare",0,3,"none"
"3411","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00184","forb",0,0.25,"low"
"3412","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00185","fuel",0,0.5,"low"
"3413","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00186","shrub",25,0.5,"high"
"3414","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00187","bare",0,2.25,"none"
"3415","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00188","forb",0,3.25,"low"
"3416","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00189","bare",0,2,"none"
"3417","post","EG","E","G","E4","E4:EG","E4:EG:N","post:E4:EG:N:00190","forb",25,5.5,"low"
"3418","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00191","shrub",5,1.25,"high"
"3419","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00192","fuel",0,1.5,"low"
"3420","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00193","forb",0,2.75,"low"
"3421","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00194","bare",0,0.5,"none"
"3422","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00195","shrub",25,1.25,"high"
"3423","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00196","bare",0,6.25,"none"
"3424","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00197","shrub",0,0.5,"low"
"3425","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00198","bare",0,2.25,"none"
"3426","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00199","shrub",25,2.5,"high"
"3427","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00200","fuel",0,0.75,"low"
"3428","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00201","bare",0,5.75,"none"
"3429","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00202","fuel",0,1,"low"
"3430","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00203","forb",25,1,"low"
"3431","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00204","fuel",0,3,"low"
"3432","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00205","shrub",25,1.75,"high"
"3433","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00206","fuel",0,1,"low"
"3434","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00207","forb",0,1,"low"
"3435","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00208","bare",0,0.75,"none"
"3436","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00209","fuel",0,1,"low"
"3437","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00210","bare",0,2.5,"none"
"3438","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00211","forb",0,1.25,"low"
"3439","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00212","bare",0,1,"none"
"3440","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00213","shrub",0,0.25,"low"
"3441","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00214","bare",0,5,"none"
"3442","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00215","shrub",25,0.75,"high"
"3443","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00216","bare",0,2.5,"none"
"3444","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00217","fuel",0,0.25,"low"
"3445","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00218","shrub",25,0.25,"high"
"3446","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00219","fuel",0,0.25,"low"
"3447","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00220","bare",0,5.25,"none"
"3448","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00221","shrub",0,0.5,"low"
"3449","post","EG","E","G","E4","E4:EG","E4:EG:S","post:E4:EG:S:00222","forb",0,4.5,"low"
"3450","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00001","fuel",25,1.5,"low"
"3451","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00002","bare",0,3.5,"none"
"3452","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00003","shrub",25,1.75,"high"
"3453","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00004","bare",0,0.25,"none"
"3454","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00005","fuel",25,1.25,"low"
"3455","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00006","bare",0,3.25,"none"
"3456","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00007","shrub",25,1.75,"high"
"3457","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00008","bare",0,4,"none"
"3458","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00009","shrub",25,1.5,"high"
"3459","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00010","bare",0,2,"none"
"3460","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00011","fuel",0,2,"low"
"3461","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00012","bare",0,1.25,"none"
"3462","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00013","shrub",25,1,"high"
"3463","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00014","bare",0,1.25,"none"
"3464","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00015","shrub",25,0.75,"high"
"3465","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00016","bare",0,10.5,"none"
"3466","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00017","shrub",0,1.25,"low"
"3467","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00018","bare",0,6.5,"none"
"3468","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00019","fuel",50,0.5,"low"
"3469","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00020","bare",0,10.5,"none"
"3470","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00021","fuel",0,0.25,"low"
"3471","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00022","bare",0,8.75,"none"
"3472","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00023","shrub",25,4.5,"high"
"3473","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00024","forb",25,1,"low"
"3474","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00025","shrub",25,0.75,"high"
"3475","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00026","forb",0,1,"low"
"3476","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00027","bare",0,2.25,"none"
"3477","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00028","shrub",25,1,"high"
"3478","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00029","bare",0,3.5,"none"
"3479","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00030","forb",25,0.75,"low"
"3480","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00031","shrub",25,0.5,"high"
"3481","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00032","forb",25,2,"low"
"3482","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00033","shrub",25,0.5,"high"
"3483","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00034","bare",0,3.25,"none"
"3484","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00035","fuel",0,0.75,"low"
"3485","post","EG","E","G","E5","E5:EG","E5:EG:M","post:E5:EG:M:00036","bare",0,3,"none"
"3486","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00037","bare",0,1.5,"none"
"3487","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00038","shrub",0,0.75,"low"
"3488","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00039","bare",0,0.5,"none"
"3489","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00040","shrub",0,0.25,"low"
"3490","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00041","bare",0,2.75,"none"
"3491","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00042","fuel",0,0.5,"low"
"3492","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00043","bare",0,2.75,"none"
"3493","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00044","fuel",0,0.5,"low"
"3494","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00045","shrub",0,0.25,"low"
"3495","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00046","bare",0,3,"none"
"3496","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00047","shrub",25,1,"high"
"3497","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00048","bare",0,0.25,"none"
"3498","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00049","fuel",0,2,"low"
"3499","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00050","bare",0,1,"none"
"3500","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00051","shrub",25,0.25,"high"
"3501","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00052","bare",0,1.75,"none"
"3502","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00053","shrub",0,0.25,"low"
"3503","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00054","bare",0,0.75,"none"
"3504","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00055","fuel",0,0.25,"low"
"3505","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00056","shrub",0,0.75,"low"
"3506","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00057","bare",0,1.5,"none"
"3507","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00058","shrub",25,1.25,"high"
"3508","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00059","bare",0,0.75,"none"
"3509","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00060","shrub",0,1.75,"low"
"3510","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00061","bare",0,2.75,"none"
"3511","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00062","fuel",0,1,"low"
"3512","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00063","shrub",0,1,"low"
"3513","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00064","fuel",0,1.75,"low"
"3514","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00065","bare",0,4,"none"
"3515","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00066","shrub",0,1,"low"
"3516","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00067","fuel",0,0.75,"low"
"3517","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00068","bare",0,3,"none"
"3518","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00069","shrub",25,0.75,"high"
"3519","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00070","bare",0,2.75,"none"
"3520","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00071","shrub",25,0.75,"high"
"3521","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00072","forb",0,0.25,"low"
"3522","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00073","bare",0,1.75,"none"
"3523","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00074","shrub",0,1.25,"low"
"3524","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00075","bare",0,2,"none"
"3525","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00076","forb",0,0.5,"low"
"3526","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00077","bare",0,4.5,"none"
"3527","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00078","fuel",0,0.5,"low"
"3528","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00079","bare",0,3.5,"none"
"3529","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00080","shrub",0,0.25,"low"
"3530","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00081","bare",0,3,"none"
"3531","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00082","shrub",0,0.5,"low"
"3532","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00083","bare",0,2,"none"
"3533","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00084","shrub",0,1,"low"
"3534","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00085","bare",0,3,"none"
"3535","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00086","fuel",0,0.25,"low"
"3536","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00087","bare",0,2.5,"none"
"3537","post","EG","E","G","E5","E5:EG","E5:EG:N","post:E5:EG:N:00088","fuel",0,0.25,"low"
